"Year","Month","Day","WaterTemperature","Precipitation"
2022,11,9,13,1.11
2022,11,9,13,1.11
2022,11,9,12.9,1.11
2022,11,9,12.8,1.11
2022,11,9,12.8,1.11
2022,11,9,12.8,1.11
2022,11,9,12.8,1.11
2022,11,9,12.8,1.11
2022,11,9,12.9,1.11
2022,11,9,12.9,1.11
2022,11,9,12.9,1.11
2022,11,9,13,1.11
2022,11,9,13.2,1.11
2022,11,9,13.4,1.11
2022,11,9,13.3,1.11
2022,11,9,13.3,1.11
2022,12,1,11.7,0
2022,12,1,11.6,0
2022,12,1,11.5,0
2022,12,1,11.5,0
2022,12,1,11.5,0
2022,12,1,11.5,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.4,0
2022,12,1,11.6,0
2022,12,1,11.6,0
2022,12,1,11.7,0
2022,12,1,11.7,0
2022,12,1,11.8,0
2022,12,1,11.8,0
2022,12,1,11.8,0
2022,12,1,11.9,0
2022,12,1,12,0
2022,12,10,12.6,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.5,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.6,0.08
2022,12,10,12.7,0.08
2022,12,10,12.7,0.08
2022,12,10,12.8,0.08
2022,12,10,12.9,0.08
2022,12,11,12.9,2.05
2022,12,11,12.9,2.05
2022,12,11,12.9,2.05
2022,12,11,12.8,2.05
2022,12,11,12.8,2.05
2022,12,11,12.8,2.05
2022,12,11,12.7,2.05
2022,12,11,12.7,2.05
2022,12,11,12.7,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,11,12.6,2.05
2022,12,12,12.6,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.5,1.09
2022,12,12,12.4,1.09
2022,12,12,12.4,1.09
2022,12,12,12.3,1.09
2022,12,12,12.4,1.09
2022,12,12,12.3,1.09
2022,12,12,12.4,1.09
2022,12,12,12.4,1.09
2022,12,12,12.4,1.09
2022,12,12,12.4,1.09
2022,12,12,12.5,1.09
2022,12,12,12.6,1.09
2022,12,12,12.6,1.09
2022,12,12,12.6,1.09
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.5,0
2022,12,13,12.4,0
2022,12,13,12.4,0
2022,12,13,12.4,0
2022,12,13,12.4,0
2022,12,13,12.4,0
2022,12,13,12.4,0
2022,12,13,12.5,0
2022,12,13,12.6,0
2022,12,13,12.6,0
2022,12,13,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.5,0
2022,12,14,12.5,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.5,0
2022,12,14,12.5,0
2022,12,14,12.5,0
2022,12,14,12.5,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.6,0
2022,12,14,12.7,0
2022,12,14,12.6,0
2022,12,15,12.5,0
2022,12,15,12.5,0
2022,12,15,12.5,0
2022,12,15,12.5,0
2022,12,15,12.5,0
2022,12,15,12.4,0
2022,12,15,12.5,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.3,0
2022,12,15,12.3,0
2022,12,15,12.3,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.4,0
2022,12,15,12.5,0
2022,12,15,12.5,0
2022,12,15,12.6,0
2022,12,15,12.6,0
2022,12,15,12.6,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.4,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.4,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.5,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.6,0
2022,12,16,12.7,0
2022,12,16,12.7,0
2022,12,16,12.8,0
2022,12,16,12.8,0
2022,12,17,12.8,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.6,0
2022,12,17,12.7,0
2022,12,17,12.7,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.5,0
2022,12,18,12.5,0
2022,12,18,12.5,0
2022,12,18,12.6,0
2022,12,18,12.6,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,18,12.7,0
2022,12,19,12.6,0
2022,12,19,12.6,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.5,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.4,0
2022,12,19,12.3,0
2022,12,19,12.4,0
2022,12,19,12.5,0
2022,12,2,12,0.36
2022,12,2,11.9,0.36
2022,12,2,11.8,0.36
2022,12,2,11.8,0.36
2022,12,2,11.7,0.36
2022,12,2,11.6,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.5,0.36
2022,12,2,11.6,0.36
2022,12,2,11.6,0.36
2022,12,2,11.6,0.36
2022,12,2,11.6,0.36
2022,12,2,11.7,0.36
2022,12,2,11.7,0.36
2022,12,2,11.7,0.36
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.5,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.3,0
2022,12,20,12.3,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.4,0
2022,12,20,12.5,0
2022,12,20,12.5,0
2022,12,20,12.6,0
2022,12,20,12.6,0
2022,12,21,12.5,0
2022,12,21,12.4,0
2022,12,21,12.4,0
2022,12,21,12.4,0
2022,12,21,12.4,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.3,0
2022,12,21,12.5,0
2022,12,21,12.5,0
2022,12,21,12.5,0
2022,12,21,12.6,0
2022,12,21,12.7,0
2022,12,21,12.8,0
2022,12,21,12.8,0
2022,12,21,12.7,0
2022,12,22,12.7,0
2022,12,22,12.7,0
2022,12,22,12.7,0
2022,12,22,12.6,0
2022,12,22,12.6,0
2022,12,22,12.6,0
2022,12,22,12.6,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.5,0
2022,12,22,12.6,0
2022,12,22,12.6,0
2022,12,22,12.6,0
2022,12,22,12.7,0
2022,12,22,12.7,0
2022,12,23,12.7,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.5,0
2022,12,23,12.5,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.4,0
2022,12,23,12.5,0
2022,12,23,12.5,0
2022,12,23,12.6,0
2022,12,23,12.6,0
2022,12,23,12.7,0
2022,12,23,12.8,0
2022,12,23,13,0
2022,12,24,12.9,0
2022,12,24,12.8,0
2022,12,24,12.6,0
2022,12,24,12.5,0
2022,12,24,12.6,0
2022,12,24,12.5,0
2022,12,24,12.4,0
2022,12,24,12.4,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.4,0
2022,12,24,12.4,0
2022,12,24,12.4,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.5,0
2022,12,24,12.6,0
2022,12,24,12.7,0
2022,12,24,12.7,0
2022,12,24,12.7,0
2022,12,25,12.7,0
2022,12,25,12.6,0
2022,12,25,12.7,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.5,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.6,0
2022,12,25,12.8,0
2022,12,25,12.7,0
2022,12,25,12.7,0
2022,12,25,12.7,0
2022,12,25,12.7,0
2022,12,25,12.7,0
2022,12,25,12.8,0
2022,12,25,12.9,0
2022,12,25,12.9,0
2022,12,25,13,0
2022,12,25,13.1,0
2022,12,26,13,0
2022,12,26,12.9,0
2022,12,26,12.9,0
2022,12,26,12.9,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.7,0
2022,12,26,12.8,0
2022,12,26,12.9,0
2022,12,26,12.9,0
2022,12,26,12.9,0
2022,12,26,12.8,0
2022,12,26,12.7,0
2022,12,26,12.7,0
2022,12,26,12.7,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.8,0
2022,12,26,12.9,0
2022,12,26,13.1,0
2022,12,26,13.1,0
2022,12,27,13.1,0.13
2022,12,27,13.1,0.13
2022,12,27,13,0.13
2022,12,27,12.9,0.13
2022,12,27,12.8,0.13
2022,12,27,12.7,0.13
2022,12,27,12.6,0.13
2022,12,27,12.9,0.13
2022,12,27,12.9,0.13
2022,12,27,12.9,0.13
2022,12,27,12.9,0.13
2022,12,27,12.8,0.13
2022,12,27,12.7,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,27,12.6,0.13
2022,12,28,12.6,1
2022,12,28,12.6,1
2022,12,28,12.6,1
2022,12,28,12.7,1
2022,12,28,12.8,1
2022,12,28,12.9,1
2022,12,28,12.9,1
2022,12,28,12.7,1
2022,12,28,12.8,1
2022,12,28,12.9,1
2022,12,28,12.9,1
2022,12,28,12.9,1
2022,12,28,12.9,1
2022,12,28,12.9,1
2022,12,28,12.8,1
2022,12,28,12.7,1
2022,12,28,12.6,1
2022,12,28,12.6,1
2022,12,28,12.7,1
2022,12,28,12.7,1
2022,12,28,12.8,1
2022,12,28,12.9,1
2022,12,28,13,1
2022,12,28,13,1
2022,12,29,13,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,13,0.03
2022,12,29,13,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,29,12.9,0.03
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.6,0
2022,12,3,11.6,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.8,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,3,11.7,0
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,12.9,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,30,13.1,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,30,13,0.13
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13.1,0.03
2022,12,31,13.1,0.03
2022,12,31,13.1,0.03
2022,12,31,13.1,0.03
2022,12,31,13.1,0.03
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13,0.03
2022,12,31,13.1,0.03
2022,12,31,13.1,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.2,0.03
2022,12,31,13.1,0.03
2022,12,4,11.8,1.08
2022,12,4,11.7,1.08
2022,12,4,11.7,1.08
2022,12,4,11.7,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.5,1.08
2022,12,4,11.5,1.08
2022,12,4,11.7,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.6,1.08
2022,12,4,11.7,1.08
2022,12,5,11.7,0
2022,12,5,11.7,0
2022,12,5,11.6,0
2022,12,5,11.6,0
2022,12,5,11.7,0
2022,12,5,11.8,0
2022,12,5,11.9,0
2022,12,5,12.1,0
2022,12,5,12.1,0
2022,12,5,12.3,0
2022,12,5,12.3,0
2022,12,5,12.3,0
2022,12,5,12.3,0
2022,12,5,12.1,0
2022,12,5,12.2,0
2022,12,5,12.3,0
2022,12,5,12.4,0
2022,12,5,12.5,0
2022,12,5,12.6,0
2022,12,5,12.7,0
2022,12,5,12.7,0
2022,12,5,12.7,0
2022,12,5,12.6,0
2022,12,5,12.6,0
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.5,0.02
2022,12,6,12.5,0.02
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.7,0.02
2022,12,6,12.7,0.02
2022,12,6,12.7,0.02
2022,12,6,12.7,0.02
2022,12,6,12.6,0.02
2022,12,6,12.7,0.02
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.5,0.02
2022,12,6,12.5,0.02
2022,12,6,12.5,0.02
2022,12,6,12.5,0.02
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.6,0.02
2022,12,6,12.7,0.02
2022,12,6,12.7,0.02
2022,12,7,12.7,0.11
2022,12,7,12.6,0.11
2022,12,7,12.6,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.6,0.11
2022,12,7,12.6,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.6,0.11
2022,12,7,12.6,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.6,0.11
2022,12,7,12.5,0.11
2022,12,7,12.5,0.11
2022,12,7,12.6,0.11
2022,12,7,12.7,0.11
2022,12,7,12.8,0.11
2022,12,7,12.7,0.11
2022,12,8,12.7,0
2022,12,8,12.6,0
2022,12,8,12.6,0
2022,12,8,12.6,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.4,0
2022,12,8,12.4,0
2022,12,8,12.4,0
2022,12,8,12.5,0
2022,12,8,12.4,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.5,0
2022,12,8,12.6,0
2022,12,8,12.7,0
2022,12,8,12.7,0
2022,12,8,12.7,0
2022,12,9,12.7,0
2022,12,9,12.7,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.7,0
2022,12,9,12.7,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,12,9,12.6,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.7,0
2022,2,1,12.8,0
2022,2,1,12.8,0
2022,2,1,12.9,0
2022,2,1,12.9,0
2022,2,10,12.9,0
2022,2,10,12.7,0
2022,2,10,12.6,0
2022,2,10,12.6,0
2022,2,10,12.6,0
2022,2,10,12.5,0
2022,2,10,12.5,0
2022,2,10,12.5,0
2022,2,10,12.5,0
2022,2,10,12.5,0
2022,2,10,12.5,0
2022,2,10,12.4,0
2022,2,10,12.3,0
2022,2,10,12.2,0
2022,2,10,12.3,0
2022,2,10,12.3,0
2022,2,10,12.2,0
2022,2,10,12.3,0
2022,2,10,12.5,0
2022,2,10,12.6,0
2022,2,10,12.6,0
2022,2,10,12.9,0
2022,2,10,12.9,0
2022,2,11,12.8,0
2022,2,11,12.7,0
2022,2,11,12.7,0
2022,2,11,12.6,0
2022,2,11,12.5,0
2022,2,11,12.5,0
2022,2,11,12.5,0
2022,2,11,12.5,0
2022,2,11,12.5,0
2022,2,11,12.5,0
2022,2,11,12.4,0
2022,2,11,12.3,0
2022,2,11,12.3,0
2022,2,11,12.3,0
2022,2,11,12.3,0
2022,2,11,12.3,0
2022,2,11,12.4,0
2022,2,11,12.5,0
2022,2,11,12.6,0
2022,2,11,12.8,0
2022,2,11,13.1,0
2022,2,11,13.2,0
2022,2,11,13.2,0
2022,2,11,13.1,0
2022,2,12,13.1,0
2022,2,12,13,0
2022,2,12,12.9,0
2022,2,12,12.9,0
2022,2,12,12.9,0
2022,2,12,12.9,0
2022,2,12,12.8,0
2022,2,12,12.8,0
2022,2,12,12.8,0
2022,2,12,12.8,0
2022,2,12,12.7,0
2022,2,12,12.7,0
2022,2,12,12.7,0
2022,2,12,12.6,0
2022,2,12,12.6,0
2022,2,12,12.6,0
2022,2,12,12.6,0
2022,2,12,12.6,0
2022,2,12,12.6,0
2022,2,12,12.9,0
2022,2,12,13.1,0
2022,2,12,13,0
2022,2,12,13.2,0
2022,2,12,13.7,0
2022,2,13,13.8,0
2022,2,13,13.5,0
2022,2,13,13.3,0
2022,2,13,13.1,0
2022,2,13,13.2,0
2022,2,13,13.1,0
2022,2,13,13.2,0
2022,2,13,13.1,0
2022,2,13,13.1,0
2022,2,13,13.1,0
2022,2,13,13,0
2022,2,13,12.8,0
2022,2,13,12.7,0
2022,2,13,12.6,0
2022,2,13,12.6,0
2022,2,13,12.6,0
2022,2,13,12.6,0
2022,2,13,12.6,0
2022,2,13,12.6,0
2022,2,13,12.8,0
2022,2,13,13.2,0
2022,2,13,13.2,0
2022,2,13,13.2,0
2022,2,13,13.1,0
2022,2,14,12.9,0
2022,2,14,13,0
2022,2,14,13.1,0
2022,2,14,12.9,0
2022,2,14,12.9,0
2022,2,14,12.9,0
2022,2,14,12.9,0
2022,2,14,12.9,0
2022,2,14,12.9,0
2022,2,14,12.8,0
2022,2,14,12.8,0
2022,2,14,12.8,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.7,0
2022,2,14,12.8,0
2022,2,14,12.7,0
2022,2,15,12.8,0.02
2022,2,15,12.8,0.02
2022,2,15,12.8,0.02
2022,2,15,12.7,0.02
2022,2,15,12.7,0.02
2022,2,15,12.7,0.02
2022,2,15,12.7,0.02
2022,2,15,12.7,0.02
2022,2,15,12.6,0.02
2022,2,15,12.6,0.02
2022,2,15,12.6,0.02
2022,2,15,12.6,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,15,12.5,0.02
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.4,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.4,0
2022,2,16,12.4,0
2022,2,16,12.4,0
2022,2,16,12.4,0
2022,2,16,12.4,0
2022,2,16,12.3,0
2022,2,16,12.3,0
2022,2,16,12.3,0
2022,2,16,12.3,0
2022,2,16,12.4,0
2022,2,16,12.4,0
2022,2,16,12.5,0
2022,2,16,12.5,0
2022,2,16,12.4,0
2022,2,17,12.4,0
2022,2,17,12.3,0
2022,2,17,12.3,0
2022,2,17,12.3,0
2022,2,17,12.3,0
2022,2,17,12.2,0
2022,2,17,12.2,0
2022,2,17,12.2,0
2022,2,17,12.1,0
2022,2,17,12.1,0
2022,2,17,12.1,0
2022,2,17,12,0
2022,2,17,12,0
2022,2,17,12,0
2022,2,17,12.1,0
2022,2,17,12.6,0
2022,2,17,12.8,0
2022,2,18,12.5,0
2022,2,18,12.6,0
2022,2,18,12.5,0
2022,2,18,12.4,0
2022,2,18,12.3,0
2022,2,18,12.3,0
2022,2,18,12.2,0
2022,2,18,12.2,0
2022,2,18,12.1,0
2022,2,18,12.1,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12,0
2022,2,18,12.1,0
2022,2,18,12.2,0
2022,2,18,12.3,0
2022,2,18,12.3,0
2022,2,18,12.2,0
2022,2,19,12.2,0
2022,2,19,12.1,0
2022,2,19,12.1,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12.1,0
2022,2,19,12.1,0
2022,2,19,12.1,0
2022,2,19,12.1,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,12,0
2022,2,19,11.9,0
2022,2,19,11.9,0
2022,2,19,12,0
2022,2,19,12.1,0
2022,2,19,12.4,0
2022,2,19,12.5,0
2022,2,19,12.5,0
2022,2,19,12.5,0
2022,2,2,12.8,0
2022,2,2,12.8,0
2022,2,2,12.8,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.5,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.6,0
2022,2,2,12.7,0
2022,2,2,12.7,0
2022,2,20,12.6,0
2022,2,20,12.5,0
2022,2,20,12.4,0
